quarter,CPI_YoY,Consumer_Confidence_Index,Ind_Value_Added_YoY,M2_YoY,PPI_YoY,Real_Estate_Climate_Index,CPI_MoM_Idx,CPI_MoM,CPI_Level,CPI_YoY,PPI_MoM_Idx,PPI_MoM,PPI_Level,PPI_YoY_Rate,CPI_QoQ_Ann,CPI_YoY_from_Level,GDP_level,GDP_yoy_pct
2023Q2,99.96666666666665,49.0,4.5,11.766666666666666,95.46666666666665,94.46666666666665,99.96666666666665,-0.03333333333333144,159.19921804685296,0.3601578316566674,95.46666666666665,-4.533333333333331,7301.746963581488,-2.959715367386717,-0.4009939999318868,0.4938822258361064,316237.5,5.7256240565809025
2023Q3,100.23333333333333,49.73333333333333,4.233333333333333,10.533333333333333,96.7,93.59333333333332,100.23333333333333,0.23333333333333428,160.31616167106029,0.4612515796619328,96.7,-3.300000000000002,6601.779594411675,-24.380240642192003,2.836077840595763,0.49478307189612103,328440.7,4.134786474047547
2023Q4,99.83333333333333,49.300000000000004,6.0,10.0,97.23333333333333,93.39333333333333,99.83333333333333,-0.16666666666666666,159.5144213481241,0.126335162450845,97.23333333333333,-2.7666666666666657,6068.82413342764,-29.685454548476883,-1.9854419967122339,0.09250185108227171,357224.8,4.3472266362565515
2024Q1,100.10000000000001,49.699999999999996,1.5,8.566666666666666,97.33333333333333,92.2,100.10000000000001,0.09999999999999905,159.97696531570722,0.36037232197370467,97.33333333333333,-2.6666666666666665,5596.136166205641,-32.88762941988312,1.1649347156964973,0.3876470268864951,304761.8,4.238824388922491
2024Q2,99.93333333333334,49.800000000000004,5.866666666666667,6.8,98.43333333333334,92.04666666666667,99.93333333333334,-0.06666666666666761,159.6568517280644,0.5218321841767773,98.43333333333334,-1.5666666666666675,5336.806739354738,-29.92406050158434,-0.7980000073920746,0.28745975440453986,328837.6,3.9843788292027282
2024Q3,100.3,49.43333333333334,5.0,6.480087996666666,98.2,92.32666666666667,100.3,0.3000000000000019,161.09695653065154,0.5541592073641688,98.2,-1.7999999999999972,5053.251352901525,-23.611476581469756,3.657110450274681,0.48703440217918725,341758.0,4.05470454788337
2024Q4,99.7,50.166666666666664,5.633333333333333,7.285175895666666,97.44336666666668,92.63,99.7,-0.29999999999999716,159.6499836670932,0.1853042912094871,97.44336666666668,-2.5566333333333326,4675.45537504611,-23.3008838322132,-3.5446834086300005,0.08498436556607647,373726.2,4.619332140433707
2025Q1,100.03333333333335,49.93333333333334,2.566666666666667,6.998137585333333,97.66666666666667,93.88,100.03333333333335,0.03333333333333144,159.80421449171473,-0.11120062486190314,97.66666666666667,-2.3333333333333335,4355.740021999088,-22.457120206675295,0.38698271923844896,-0.1079848112205184,318758.0,4.5925047036734945
2025Q2,99.93333333333334,49.38772792666666,6.233333333333333,8.058459171,96.8,93.54666666666667,99.93333333333334,-0.06666666666666761,159.48444657812524,-0.14131548028584925,96.8,-3.199999999999998,3950.738627977349,-24.039471941948488,-0.7980000073919857,-0.10798481122050729,341777.8,3.935133938454727
2025Q3,100.16666666666667,49.5,5.8,8.660212234333335,97.06666666666666,93.05666666666667,100.16666666666667,0.16666666666666666,160.28250674880215,-0.4393016111833033,97.06666666666666,-2.9333333333333322,3613.009688955842,-28.47661654865426,2.016674192396173,-0.5055649711758647,354500.2,3.72842771785884
2025Q4,100.05000000000001,49.1,2.45,4.1041773895,97.85,92.43,100.05000000000001,0.05000000000000426,160.44246869053745,0.24489657628388728,97.85,-2.1499999999999986,3459.3194828070386,-27.823683673812972,0.39979800010401245,0.49638904135234085,,
