provcd,province_name,region,date,commodity,cpi_index
52,Guizhou,West,2021-07-01,eggs,99.9
52,Guizhou,West,2021-06-01,eggs,100.2
52,Guizhou,West,2021-05-01,eggs,100.3
52,Guizhou,West,2021-04-01,eggs,100.3
52,Guizhou,West,2021-03-01,eggs,95.5
52,Guizhou,West,2021-02-01,eggs,101
52,Guizhou,West,2021-01-01,eggs,103.1
52,Guizhou,West,2020-12-01,eggs,100.7
52,Guizhou,West,2020-11-01,eggs,98.1
52,Guizhou,West,2020-10-01,eggs,98.8
52,Guizhou,West,2020-09-01,eggs,100.8
52,Guizhou,West,2020-08-01,eggs,110.5
52,Guizhou,West,2020-07-01,eggs,101.7
52,Guizhou,West,2020-06-01,eggs,94.6
52,Guizhou,West,2020-05-01,eggs,94.4
52,Guizhou,West,2020-04-01,eggs,95.5
52,Guizhou,West,2020-03-01,eggs,96.1
52,Guizhou,West,2020-02-01,eggs,99
52,Guizhou,West,2020-01-01,eggs,97.5
52,Guizhou,West,2019-12-01,eggs,98.6
52,Guizhou,West,2019-11-01,eggs,100.7
52,Guizhou,West,2019-10-01,eggs,100.7
52,Guizhou,West,2019-09-01,eggs,105.4
52,Guizhou,West,2019-08-01,eggs,103.4
52,Guizhou,West,2019-07-01,eggs,102.9
52,Guizhou,West,2019-06-01,eggs,101.2
52,Guizhou,West,2019-05-01,eggs,103.4
52,Guizhou,West,2019-04-01,eggs,98.4
52,Guizhou,West,2019-03-01,eggs,94.9
52,Guizhou,West,2019-02-01,eggs,98.4
52,Guizhou,West,2019-01-01,eggs,100.2
52,Guizhou,West,2018-12-01,eggs,99.4
52,Guizhou,West,2018-11-01,eggs,99.9
52,Guizhou,West,2018-10-01,eggs,99.3
52,Guizhou,West,2018-09-01,eggs,103.9
52,Guizhou,West,2018-08-01,eggs,106.6
52,Guizhou,West,2018-07-01,eggs,100.7
52,Guizhou,West,2018-06-01,eggs,100.7
52,Guizhou,West,2018-05-01,eggs,100
52,Guizhou,West,2018-04-01,eggs,95.8
52,Guizhou,West,2018-03-01,eggs,95.6
52,Guizhou,West,2018-02-01,eggs,100.3
52,Guizhou,West,2018-01-01,eggs,101.9
52,Guizhou,West,2017-12-01,eggs,100.9
52,Guizhou,West,2017-11-01,eggs,100.8
52,Guizhou,West,2017-10-01,eggs,100.4
52,Guizhou,West,2017-09-01,eggs,108.5
52,Guizhou,West,2017-08-01,eggs,103.3
52,Guizhou,West,2017-07-01,eggs,103.3
52,Guizhou,West,2017-06-01,eggs,100.5
52,Guizhou,West,2017-05-01,eggs,98.9
52,Guizhou,West,2017-04-01,eggs,98.5
52,Guizhou,West,2017-03-01,eggs,94.8
52,Guizhou,West,2017-02-01,eggs,96.6
52,Guizhou,West,2017-01-01,eggs,99.3
52,Guizhou,West,2016-12-01,eggs,100.1
52,Guizhou,West,2016-11-01,eggs,99.5
52,Guizhou,West,2016-10-01,eggs,100.6
52,Guizhou,West,2016-09-01,eggs,102.1
52,Guizhou,West,2016-08-01,eggs,101.5
52,Guizhou,West,2016-07-01,eggs,98.8
52,Guizhou,West,2016-06-01,eggs,102.2
52,Guizhou,West,2016-05-01,eggs,99.2
52,Guizhou,West,2016-04-01,eggs,97
52,Guizhou,West,2016-03-01,eggs,95.8
52,Guizhou,West,2016-02-01,eggs,101
52,Guizhou,West,2016-01-01,eggs,100.8
52,Guizhou,West,2015-12-01,eggs,99.9
52,Guizhou,West,2015-11-01,eggs,98.4
52,Guizhou,West,2015-10-01,eggs,99.3
52,Guizhou,West,2015-09-01,eggs,101.7
52,Guizhou,West,2015-08-01,eggs,103.7
52,Guizhou,West,2015-07-01,eggs,99.9
52,Guizhou,West,2015-06-01,eggs,100
52,Guizhou,West,2015-05-01,eggs,99.3
52,Guizhou,West,2015-04-01,eggs,97
52,Guizhou,West,2015-03-01,eggs,98.2
52,Guizhou,West,2015-02-01,eggs,99.4
52,Guizhou,West,2015-01-01,eggs,98.4
52,Guizhou,West,2014-12-01,eggs,99.5
52,Guizhou,West,2014-11-01,eggs,100.2
52,Guizhou,West,2014-10-01,eggs,101.4
52,Guizhou,West,2014-09-01,eggs,102.3
52,Guizhou,West,2014-08-01,eggs,101.4
52,Guizhou,West,2014-07-01,eggs,99.3
52,Guizhou,West,2014-06-01,eggs,101.8
52,Guizhou,West,2014-05-01,eggs,104.4
52,Guizhou,West,2014-04-01,eggs,99.6
52,Guizhou,West,2014-03-01,eggs,98.7
52,Guizhou,West,2014-02-01,eggs,99.1
52,Guizhou,West,2014-01-01,eggs,100.5
52,Guizhou,West,2013-12-01,eggs,100.1
52,Guizhou,West,2013-11-01,eggs,99.2
52,Guizhou,West,2013-10-01,eggs,100.1
52,Guizhou,West,2013-09-01,eggs,102.2
52,Guizhou,West,2013-08-01,eggs,102.8
52,Guizhou,West,2013-07-01,eggs,99.8
52,Guizhou,West,2013-06-01,eggs,99.6
52,Guizhou,West,2013-05-01,eggs,98.9
52,Guizhou,West,2013-04-01,eggs,97.2
52,Guizhou,West,2013-03-01,eggs,96.8
52,Guizhou,West,2013-02-01,eggs,101
52,Guizhou,West,2013-01-01,eggs,101.2
52,Guizhou,West,2012-12-01,eggs,101.7
52,Guizhou,West,2012-11-01,eggs,101
52,Guizhou,West,2012-10-01,eggs,100.8
52,Guizhou,West,2012-09-01,eggs,105.7
52,Guizhou,West,2012-08-01,eggs,101.6
52,Guizhou,West,2012-07-01,eggs,99
52,Guizhou,West,2012-06-01,eggs,104.8
52,Guizhou,West,2012-05-01,eggs,97.9
52,Guizhou,West,2012-04-01,eggs,96.6
52,Guizhou,West,2012-03-01,eggs,95.6
52,Guizhou,West,2012-02-01,eggs,97.1
52,Guizhou,West,2012-01-01,eggs,100.2
46,Hainan,South,2025-12-01,eggs,99.9
46,Hainan,South,2025-11-01,eggs,99.4
46,Hainan,South,2025-10-01,eggs,100.4
46,Hainan,South,2025-09-01,eggs,101.6
46,Hainan,South,2025-08-01,eggs,100.4
46,Hainan,South,2025-07-01,eggs,100.4
46,Hainan,South,2025-06-01,eggs,98.9
46,Hainan,South,2025-05-01,eggs,98.1
46,Hainan,South,2025-04-01,eggs,98.6
46,Hainan,South,2025-03-01,eggs,99
46,Hainan,South,2025-02-01,eggs,98.3
46,Hainan,South,2025-01-01,eggs,99.6
46,Hainan,South,2024-12-01,eggs,100.7
46,Hainan,South,2024-11-01,eggs,100.1
46,Hainan,South,2024-10-01,eggs,101.3
46,Hainan,South,2024-09-01,eggs,102.1
46,Hainan,South,2024-08-01,eggs,101
46,Hainan,South,2024-07-01,eggs,101
46,Hainan,South,2024-06-01,eggs,100.4
46,Hainan,South,2024-05-01,eggs,99.2
46,Hainan,South,2024-04-01,eggs,96.6
46,Hainan,South,2024-03-01,eggs,97.2
46,Hainan,South,2024-02-01,eggs,100
46,Hainan,South,2024-01-01,eggs,99.9
46,Hainan,South,2023-12-01,eggs,99.5
46,Hainan,South,2023-11-01,eggs,100.1
46,Hainan,South,2023-10-01,eggs,100
46,Hainan,South,2023-09-01,eggs,100.3
46,Hainan,South,2023-08-01,eggs,100.7
46,Hainan,South,2023-07-01,eggs,99.8
46,Hainan,South,2023-06-01,eggs,99.9
46,Hainan,South,2023-05-01,eggs,100.4
46,Hainan,South,2023-04-01,eggs,100.5
46,Hainan,South,2023-03-01,eggs,98.5
46,Hainan,South,2023-02-01,eggs,98
46,Hainan,South,2023-01-01,eggs,100
46,Hainan,South,2022-12-01,eggs,101.3
46,Hainan,South,2022-11-01,eggs,103
46,Hainan,South,2022-10-01,eggs,101
46,Hainan,South,2022-09-01,eggs,101
46,Hainan,South,2022-08-01,eggs,102.9
46,Hainan,South,2022-07-01,eggs,101.1
46,Hainan,South,2022-06-01,eggs,100.7
46,Hainan,South,2022-05-01,eggs,100.4
46,Hainan,South,2022-04-01,eggs,100.7
46,Hainan,South,2022-03-01,eggs,98.8
46,Hainan,South,2022-02-01,eggs,100.2
46,Hainan,South,2022-01-01,eggs,99.2
46,Hainan,South,2021-12-01,eggs,99.7
46,Hainan,South,2021-11-01,eggs,102
46,Hainan,South,2021-10-01,eggs,99.9
46,Hainan,South,2021-09-01,eggs,100.4
46,Hainan,South,2021-08-01,eggs,103.5
46,Hainan,South,2021-07-01,eggs,100.3
46,Hainan,South,2021-06-01,eggs,99.9
46,Hainan,South,2021-05-01,eggs,100
46,Hainan,South,2021-04-01,eggs,100.2
46,Hainan,South,2021-03-01,eggs,97.6
46,Hainan,South,2021-02-01,eggs,100.3
46,Hainan,South,2021-01-01,eggs,104.3
46,Hainan,South,2020-12-01,eggs,100.2
46,Hainan,South,2020-11-01,eggs,99.5
46,Hainan,South,2020-10-01,eggs,99.5
46,Hainan,South,2020-09-01,eggs,99.9
46,Hainan,South,2020-08-01,eggs,104.9
46,Hainan,South,2020-07-01,eggs,99.1
46,Hainan,South,2020-06-01,eggs,95.7
46,Hainan,South,2020-05-01,eggs,95.8
46,Hainan,South,2020-04-01,eggs,99.3
46,Hainan,South,2020-03-01,eggs,97.9
46,Hainan,South,2020-02-01,eggs,99
46,Hainan,South,2020-01-01,eggs,97.6
46,Hainan,South,2019-12-01,eggs,98.7
46,Hainan,South,2019-11-01,eggs,101.7
46,Hainan,South,2019-10-01,eggs,101.6
46,Hainan,South,2019-09-01,eggs,103
46,Hainan,South,2019-08-01,eggs,100.8
46,Hainan,South,2019-07-01,eggs,100.4
46,Hainan,South,2019-06-01,eggs,102
46,Hainan,South,2019-05-01,eggs,102.8
46,Hainan,South,2019-04-01,eggs,98.3
46,Hainan,South,2019-03-01,eggs,97.4
46,Hainan,South,2019-02-01,eggs,99.4
46,Hainan,South,2019-01-01,eggs,100
46,Hainan,South,2018-12-01,eggs,99.6
46,Hainan,South,2018-11-01,eggs,100.3
46,Hainan,South,2018-10-01,eggs,100.4
46,Hainan,South,2018-09-01,eggs,102.1
46,Hainan,South,2018-08-01,eggs,103.6
46,Hainan,South,2018-07-01,eggs,99
46,Hainan,South,2018-06-01,eggs,102.9
46,Hainan,South,2018-05-01,eggs,99.9
46,Hainan,South,2018-04-01,eggs,97.5
46,Hainan,South,2018-03-01,eggs,97
46,Hainan,South,2018-02-01,eggs,102.2
46,Hainan,South,2018-01-01,eggs,100.6
46,Hainan,South,2017-12-01,eggs,103.9
46,Hainan,South,2017-11-01,eggs,101.1
46,Hainan,South,2017-10-01,eggs,100.3
46,Hainan,South,2017-09-01,eggs,101.7
46,Hainan,South,2017-08-01,eggs,103
46,Hainan,South,2017-07-01,eggs,103.6
46,Hainan,South,2017-06-01,eggs,98
46,Hainan,South,2017-05-01,eggs,98
46,Hainan,South,2017-04-01,eggs,96.8
46,Hainan,South,2017-03-01,eggs,98.3
46,Hainan,South,2017-02-01,eggs,99.3
46,Hainan,South,2017-01-01,eggs,98.5
46,Hainan,South,2016-12-01,eggs,99
46,Hainan,South,2016-11-01,eggs,99.9
46,Hainan,South,2016-10-01,eggs,100.1
46,Hainan,South,2016-09-01,eggs,102.2
46,Hainan,South,2016-08-01,eggs,99.8
46,Hainan,South,2016-07-01,eggs,99.3
46,Hainan,South,2016-06-01,eggs,100.6
46,Hainan,South,2016-05-01,eggs,100.2
46,Hainan,South,2016-04-01,eggs,99.5
46,Hainan,South,2016-03-01,eggs,99.6
46,Hainan,South,2016-02-01,eggs,99.7
46,Hainan,South,2016-01-01,eggs,98.6
46,Hainan,South,2015-12-01,eggs,99.8
46,Hainan,South,2015-11-01,eggs,99.7
46,Hainan,South,2015-10-01,eggs,100.6
46,Hainan,South,2015-09-01,eggs,101
46,Hainan,South,2015-08-01,eggs,104.7
46,Hainan,South,2015-07-01,eggs,100.4
46,Hainan,South,2015-06-01,eggs,98.7
46,Hainan,South,2015-05-01,eggs,96.8
46,Hainan,South,2015-04-01,eggs,96.6
46,Hainan,South,2015-03-01,eggs,96.9
46,Hainan,South,2015-02-01,eggs,99.8
46,Hainan,South,2015-01-01,eggs,100.7
46,Hainan,South,2014-12-01,eggs,99.6
46,Hainan,South,2014-11-01,eggs,100.2
46,Hainan,South,2014-10-01,eggs,100.4
46,Hainan,South,2014-09-01,eggs,100.6
46,Hainan,South,2014-08-01,eggs,102.9
46,Hainan,South,2014-07-01,eggs,101
46,Hainan,South,2014-06-01,eggs,100.9
46,Hainan,South,2014-05-01,eggs,101
46,Hainan,South,2014-04-01,eggs,99.9
46,Hainan,South,2014-03-01,eggs,99.6
46,Hainan,South,2014-02-01,eggs,99.6
46,Hainan,South,2014-01-01,eggs,99.9
46,Hainan,South,2013-12-01,eggs,100.5
46,Hainan,South,2013-11-01,eggs,100.2
46,Hainan,South,2013-10-01,eggs,100.2
46,Hainan,South,2013-09-01,eggs,100.7
46,Hainan,South,2013-08-01,eggs,100.6
46,Hainan,South,2013-07-01,eggs,100
46,Hainan,South,2013-06-01,eggs,100.1
46,Hainan,South,2013-05-01,eggs,100
46,Hainan,South,2013-04-01,eggs,100.8
46,Hainan,South,2013-03-01,eggs,98.4
46,Hainan,South,2013-02-01,eggs,100.1
46,Hainan,South,2013-01-01,eggs,100.8
46,Hainan,South,2012-12-01,eggs,99.4
46,Hainan,South,2012-11-01,eggs,99.6
46,Hainan,South,2012-10-01,eggs,99.8
46,Hainan,South,2012-09-01,eggs,102.4
46,Hainan,South,2012-08-01,eggs,100
46,Hainan,South,2012-07-01,eggs,100.4
46,Hainan,South,2012-06-01,eggs,102.8
46,Hainan,South,2012-05-01,eggs,98.6
46,Hainan,South,2012-04-01,eggs,99.1
46,Hainan,South,2012-03-01,eggs,99.3
46,Hainan,South,2012-02-01,eggs,99.3
46,Hainan,South,2012-01-01,eggs,99.8
13,Hebei,North,2025-12-01,eggs,100.1
13,Hebei,North,2025-11-01,eggs,98.6
13,Hebei,North,2025-10-01,eggs,96.1
13,Hebei,North,2025-09-01,eggs,103.6
13,Hebei,North,2025-08-01,eggs,101.8
13,Hebei,North,2025-07-01,eggs,100.7
13,Hebei,North,2025-06-01,eggs,96.2
13,Hebei,North,2025-05-01,eggs,98.6
13,Hebei,North,2025-04-01,eggs,100.6
13,Hebei,North,2025-03-01,eggs,98.2
13,Hebei,North,2025-02-01,eggs,92.3
13,Hebei,North,2025-01-01,eggs,98.6
13,Hebei,North,2024-12-01,eggs,100.6
13,Hebei,North,2024-11-01,eggs,99.7
13,Hebei,North,2024-10-01,eggs,97.1
13,Hebei,North,2024-09-01,eggs,101.5
13,Hebei,North,2024-08-01,eggs,103.9
13,Hebei,North,2024-07-01,eggs,103.9
13,Hebei,North,2024-06-01,eggs,101.2
13,Hebei,North,2024-05-01,eggs,104
13,Hebei,North,2024-04-01,eggs,98.2
13,Hebei,North,2024-03-01,eggs,96.5
13,Hebei,North,2024-02-01,eggs,96.1
13,Hebei,North,2024-01-01,eggs,98.1
13,Hebei,North,2023-12-01,eggs,99.9
13,Hebei,North,2023-11-01,eggs,98
13,Hebei,North,2023-10-01,eggs,94.8
13,Hebei,North,2023-09-01,eggs,102.6
13,Hebei,North,2023-08-01,eggs,108
13,Hebei,North,2023-07-01,eggs,100.2
13,Hebei,North,2023-06-01,eggs,96.7
13,Hebei,North,2023-05-01,eggs,98.2
13,Hebei,North,2023-04-01,eggs,100.1
13,Hebei,North,2023-03-01,eggs,102.2
13,Hebei,North,2023-02-01,eggs,96
13,Hebei,North,2023-01-01,eggs,97.9
13,Hebei,North,2022-12-01,eggs,95.7
13,Hebei,North,2022-11-01,eggs,101.7
13,Hebei,North,2022-10-01,eggs,103.4
13,Hebei,North,2022-09-01,eggs,104.4
13,Hebei,North,2022-08-01,eggs,104.4
13,Hebei,North,2022-07-01,eggs,101.4
13,Hebei,North,2022-06-01,eggs,94.9
13,Hebei,North,2022-05-01,eggs,99
13,Hebei,North,2022-04-01,eggs,107.1
13,Hebei,North,2022-03-01,eggs,102.8
13,Hebei,North,2022-02-01,eggs,95.5
13,Hebei,North,2022-01-01,eggs,98.7
13,Hebei,North,2021-12-01,eggs,96.6
13,Hebei,North,2021-11-01,eggs,104.2
13,Hebei,North,2021-10-01,eggs,97.8
13,Hebei,North,2021-09-01,eggs,99.5
13,Hebei,North,2021-08-01,eggs,107.5
13,Hebei,North,2021-07-01,eggs,100.7
13,Hebei,North,2021-06-01,eggs,98.7
13,Hebei,North,2021-05-01,eggs,103.7
13,Hebei,North,2021-04-01,eggs,104
13,Hebei,North,2021-03-01,eggs,96.5
13,Hebei,North,2021-02-01,eggs,92.4
13,Hebei,North,2021-01-01,eggs,111.5
13,Hebei,North,2020-12-01,eggs,104.5
13,Hebei,North,2020-11-01,eggs,99
13,Hebei,North,2020-10-01,eggs,96.5
13,Hebei,North,2020-09-01,eggs,101.6
13,Hebei,North,2020-08-01,eggs,107.1
13,Hebei,North,2020-07-01,eggs,106.1
13,Hebei,North,2020-06-01,eggs,97.1
13,Hebei,North,2020-05-01,eggs,94.7
13,Hebei,North,2020-04-01,eggs,101.2
13,Hebei,North,2020-03-01,eggs,96.9
13,Hebei,North,2020-02-01,eggs,90.4
13,Hebei,North,2020-01-01,eggs,96.5
13,Hebei,North,2019-12-01,eggs,94.7
13,Hebei,North,2019-11-01,eggs,98.8
13,Hebei,North,2019-10-01,eggs,98.3
13,Hebei,North,2019-09-01,eggs,106.5
13,Hebei,North,2019-08-01,eggs,104.5
13,Hebei,North,2019-07-01,eggs,106.5
13,Hebei,North,2019-06-01,eggs,95.5
13,Hebei,North,2019-05-01,eggs,106
13,Hebei,North,2019-04-01,eggs,105.1
13,Hebei,North,2019-03-01,eggs,96.8
13,Hebei,North,2019-02-01,eggs,92.7
13,Hebei,North,2019-01-01,eggs,100.8
13,Hebei,North,2018-12-01,eggs,99
13,Hebei,North,2018-11-01,eggs,99.7
13,Hebei,North,2018-10-01,eggs,96.3
13,Hebei,North,2018-09-01,eggs,101.3
13,Hebei,North,2018-08-01,eggs,111.4
13,Hebei,North,2018-07-01,eggs,100.9
13,Hebei,North,2018-06-01,eggs,99.2
13,Hebei,North,2018-05-01,eggs,101.7
13,Hebei,North,2018-04-01,eggs,99.5
13,Hebei,North,2018-03-01,eggs,88.3
13,Hebei,North,2018-02-01,eggs,101.1
13,Hebei,North,2018-01-01,eggs,100.5
13,Hebei,North,2017-12-01,eggs,105.8
13,Hebei,North,2017-11-01,eggs,104.4
13,Hebei,North,2017-10-01,eggs,93.1
13,Hebei,North,2017-09-01,eggs,104.5
13,Hebei,North,2017-08-01,eggs,115.1
13,Hebei,North,2017-07-01,eggs,103.1
13,Hebei,North,2017-06-01,eggs,108.3
13,Hebei,North,2017-05-01,eggs,94.9
13,Hebei,North,2017-04-01,eggs,100.8
13,Hebei,North,2017-03-01,eggs,98.2
13,Hebei,North,2017-02-01,eggs,91.7
13,Hebei,North,2017-01-01,eggs,97.7
13,Hebei,North,2016-12-01,eggs,97.8
13,Hebei,North,2016-11-01,eggs,100.4
13,Hebei,North,2016-10-01,eggs,93.8
13,Hebei,North,2016-09-01,eggs,106.1
13,Hebei,North,2016-08-01,eggs,103.9
13,Hebei,North,2016-07-01,eggs,99.2
13,Hebei,North,2016-06-01,eggs,98.1
13,Hebei,North,2016-05-01,eggs,100.4
13,Hebei,North,2016-04-01,eggs,100.1
13,Hebei,North,2016-03-01,eggs,90.9
13,Hebei,North,2016-02-01,eggs,98.3
13,Hebei,North,2016-01-01,eggs,105.3
13,Hebei,North,2015-12-01,eggs,102.5
13,Hebei,North,2015-11-01,eggs,99.9
13,Hebei,North,2015-10-01,eggs,89.5
13,Hebei,North,2015-09-01,eggs,101.6
13,Hebei,North,2015-08-01,eggs,112.3
13,Hebei,North,2015-07-01,eggs,103.5
13,Hebei,North,2015-06-01,eggs,96.8
13,Hebei,North,2015-05-01,eggs,98.5
13,Hebei,North,2015-04-01,eggs,94.5
13,Hebei,North,2015-03-01,eggs,89.9
13,Hebei,North,2015-02-01,eggs,101.1
13,Hebei,North,2015-01-01,eggs,94.4
13,Hebei,North,2014-12-01,eggs,98.7
13,Hebei,North,2014-11-01,eggs,99.3
13,Hebei,North,2014-10-01,eggs,95.2
13,Hebei,North,2014-09-01,eggs,100.3
13,Hebei,North,2014-08-01,eggs,106.8
13,Hebei,North,2014-07-01,eggs,107.2
13,Hebei,North,2014-06-01,eggs,93.3
13,Hebei,North,2014-05-01,eggs,111.3
13,Hebei,North,2014-04-01,eggs,106.7
13,Hebei,North,2014-03-01,eggs,100.6
13,Hebei,North,2014-02-01,eggs,95.5
13,Hebei,North,2014-01-01,eggs,103
13,Hebei,North,2013-12-01,eggs,102.1
13,Hebei,North,2013-11-01,eggs,99.2
13,Hebei,North,2013-10-01,eggs,90.4
13,Hebei,North,2013-09-01,eggs,109
13,Hebei,North,2013-08-01,eggs,107.8
13,Hebei,North,2013-07-01,eggs,98.5
13,Hebei,North,2013-06-01,eggs,99.8
13,Hebei,North,2013-05-01,eggs,100.2
13,Hebei,North,2013-04-01,eggs,97.5
13,Hebei,North,2013-03-01,eggs,90.4
13,Hebei,North,2013-02-01,eggs,98.6
13,Hebei,North,2013-01-01,eggs,101.2
13,Hebei,North,2012-12-01,eggs,104
13,Hebei,North,2012-11-01,eggs,101
13,Hebei,North,2012-10-01,eggs,94
13,Hebei,North,2012-09-01,eggs,104.9
13,Hebei,North,2012-08-01,eggs,110.7
13,Hebei,North,2012-07-01,eggs,95.7
13,Hebei,North,2012-06-01,eggs,114.6
13,Hebei,North,2012-05-01,eggs,99.9
13,Hebei,North,2012-04-01,eggs,98.5
13,Hebei,North,2012-03-01,eggs,101.9
13,Hebei,North,2012-02-01,eggs,90.6
13,Hebei,North,2012-01-01,eggs,98.1
23,Heilongjiang,Northeast,2025-12-01,eggs,98.3
23,Heilongjiang,Northeast,2025-11-01,eggs,97.8
23,Heilongjiang,Northeast,2025-10-01,eggs,96.9
23,Heilongjiang,Northeast,2025-09-01,eggs,101.3
23,Heilongjiang,Northeast,2025-08-01,eggs,106.5
23,Heilongjiang,Northeast,2025-07-01,eggs,99.1
23,Heilongjiang,Northeast,2025-06-01,eggs,93.4
23,Heilongjiang,Northeast,2025-05-01,eggs,101
23,Heilongjiang,Northeast,2025-04-01,eggs,99.1
23,Heilongjiang,Northeast,2025-03-01,eggs,99.4
23,Heilongjiang,Northeast,2025-02-01,eggs,92.5
23,Heilongjiang,Northeast,2025-01-01,eggs,99.4
23,Heilongjiang,Northeast,2024-12-01,eggs,99.4
23,Heilongjiang,Northeast,2024-11-01,eggs,97.6
23,Heilongjiang,Northeast,2024-10-01,eggs,96.3
23,Heilongjiang,Northeast,2024-09-01,eggs,104
23,Heilongjiang,Northeast,2024-08-01,eggs,106.7
23,Heilongjiang,Northeast,2024-07-01,eggs,100.8
23,Heilongjiang,Northeast,2024-06-01,eggs,99.9
23,Heilongjiang,Northeast,2024-05-01,eggs,105.6
23,Heilongjiang,Northeast,2024-04-01,eggs,97.3
23,Heilongjiang,Northeast,2024-03-01,eggs,98.7
23,Heilongjiang,Northeast,2024-02-01,eggs,97.3
23,Heilongjiang,Northeast,2024-01-01,eggs,97.8
23,Heilongjiang,Northeast,2023-12-01,eggs,97.9
23,Heilongjiang,Northeast,2023-11-01,eggs,96
23,Heilongjiang,Northeast,2023-10-01,eggs,94.8
23,Heilongjiang,Northeast,2023-09-01,eggs,102.6
23,Heilongjiang,Northeast,2023-08-01,eggs,110.7
23,Heilongjiang,Northeast,2023-07-01,eggs,95.8
23,Heilongjiang,Northeast,2023-06-01,eggs,98.9
23,Heilongjiang,Northeast,2023-05-01,eggs,99.7
23,Heilongjiang,Northeast,2023-04-01,eggs,100.5
23,Heilongjiang,Northeast,2023-03-01,eggs,102.5
23,Heilongjiang,Northeast,2023-02-01,eggs,96.9
23,Heilongjiang,Northeast,2023-01-01,eggs,94.6
23,Heilongjiang,Northeast,2022-12-01,eggs,95.9
23,Heilongjiang,Northeast,2022-11-01,eggs,100.3
23,Heilongjiang,Northeast,2022-10-01,eggs,102.8
23,Heilongjiang,Northeast,2022-09-01,eggs,106.6
23,Heilongjiang,Northeast,2022-08-01,eggs,108.3
23,Heilongjiang,Northeast,2022-07-01,eggs,97.9
23,Heilongjiang,Northeast,2022-06-01,eggs,95.8
23,Heilongjiang,Northeast,2022-05-01,eggs,101.9
23,Heilongjiang,Northeast,2022-04-01,eggs,104.4
23,Heilongjiang,Northeast,2022-03-01,eggs,105.7
23,Heilongjiang,Northeast,2022-02-01,eggs,94.7
23,Heilongjiang,Northeast,2022-01-01,eggs,96.6
23,Heilongjiang,Northeast,2021-12-01,eggs,97.3
23,Heilongjiang,Northeast,2021-11-01,eggs,102.9
23,Heilongjiang,Northeast,2021-10-01,eggs,97.8
23,Heilongjiang,Northeast,2021-09-01,eggs,99.8
23,Heilongjiang,Northeast,2021-08-01,eggs,113
23,Heilongjiang,Northeast,2021-07-01,eggs,99.2
23,Heilongjiang,Northeast,2021-06-01,eggs,98.5
23,Heilongjiang,Northeast,2021-05-01,eggs,106.2
23,Heilongjiang,Northeast,2021-04-01,eggs,101.8
23,Heilongjiang,Northeast,2021-03-01,eggs,96.3
23,Heilongjiang,Northeast,2021-02-01,eggs,89.6
23,Heilongjiang,Northeast,2021-01-01,eggs,117.9
23,Heilongjiang,Northeast,2020-12-01,eggs,102.6
23,Heilongjiang,Northeast,2020-11-01,eggs,98.2
23,Heilongjiang,Northeast,2020-10-01,eggs,96.8
23,Heilongjiang,Northeast,2020-09-01,eggs,101.8
23,Heilongjiang,Northeast,2020-08-01,eggs,115.4
23,Heilongjiang,Northeast,2020-07-01,eggs,97.9
23,Heilongjiang,Northeast,2020-06-01,eggs,96.6
23,Heilongjiang,Northeast,2020-05-01,eggs,96.5
23,Heilongjiang,Northeast,2020-04-01,eggs,97.3
23,Heilongjiang,Northeast,2020-03-01,eggs,93.9
23,Heilongjiang,Northeast,2020-02-01,eggs,97
23,Heilongjiang,Northeast,2020-01-01,eggs,95.8
23,Heilongjiang,Northeast,2019-12-01,eggs,92.3
23,Heilongjiang,Northeast,2019-11-01,eggs,99.6
23,Heilongjiang,Northeast,2019-10-01,eggs,99
23,Heilongjiang,Northeast,2019-09-01,eggs,108.8
23,Heilongjiang,Northeast,2019-08-01,eggs,106.6
23,Heilongjiang,Northeast,2019-07-01,eggs,100.2
23,Heilongjiang,Northeast,2019-06-01,eggs,97.4
23,Heilongjiang,Northeast,2019-05-01,eggs,109.4
23,Heilongjiang,Northeast,2019-04-01,eggs,103.9
23,Heilongjiang,Northeast,2019-03-01,eggs,95.3
23,Heilongjiang,Northeast,2019-02-01,eggs,94.8
23,Heilongjiang,Northeast,2019-01-01,eggs,99.6
23,Heilongjiang,Northeast,2018-12-01,eggs,97.6
23,Heilongjiang,Northeast,2018-11-01,eggs,99.1
23,Heilongjiang,Northeast,2018-10-01,eggs,95.8
23,Heilongjiang,Northeast,2018-09-01,eggs,101
23,Heilongjiang,Northeast,2018-08-01,eggs,115.2
23,Heilongjiang,Northeast,2018-07-01,eggs,96.8
23,Heilongjiang,Northeast,2018-06-01,eggs,100.5
23,Heilongjiang,Northeast,2018-05-01,eggs,105.1
23,Heilongjiang,Northeast,2018-04-01,eggs,95.2
23,Heilongjiang,Northeast,2018-03-01,eggs,93
23,Heilongjiang,Northeast,2018-02-01,eggs,101.4
23,Heilongjiang,Northeast,2018-01-01,eggs,100.9
23,Heilongjiang,Northeast,2017-12-01,eggs,102.4
23,Heilongjiang,Northeast,2017-11-01,eggs,99.6
23,Heilongjiang,Northeast,2017-10-01,eggs,96
23,Heilongjiang,Northeast,2017-09-01,eggs,104.7
23,Heilongjiang,Northeast,2017-08-01,eggs,119.1
23,Heilongjiang,Northeast,2017-07-01,eggs,99.4
23,Heilongjiang,Northeast,2017-06-01,eggs,102.4
23,Heilongjiang,Northeast,2017-05-01,eggs,98.1
23,Heilongjiang,Northeast,2017-04-01,eggs,99.8
