hhid,infl_exp,high_infl_exp,forecast_error_proxy,overreaction,media_salience,low_salience,high_media,risk_attitude,econ_outlook,interest_exp,house_price_exp,log_income,income_tercile,urban,province
201107747,5,1,1,1,1,0,0,5,2,2,4,9.32910070769702,1,0,52
201107748,4,1,0,0,1,0,0,5,2,2,4,8.68287710705717,1,0,52
201107749,4,1,0,0,1,1,0,5,3,2,4,10.9100028269833,2,0,52
201107750,4,1,0,0,1,1,0,4,1,9,4,0,1,0,52
201107751,4,1,0,0,1,1,0,3,4,2,2,9.52668278492117,1,0,52
201107752,4,1,0,0,1,1,0,4,2,4,4,9.73512807075823,1,0,52
201107753,4,1,0,0,1,1,0,2,2,2,5,10.2399955028053,2,0,52
201107754,3,0,-1,0,2,0,1,5,2,2,4,10.2938728632092,2,0,52
201107755,4,1,0,0,0,0,0,5,4,3,,10.1697289067531,2,0,52
201107756,4,1,0,0,1,1,0,3,2,3,4,9.60312542692697,1,0,52
201107757,4,1,0,0,2,1,1,3,2,2,4,8.84231554684186,1,0,52
201107758,4,1,0,0,1,0,0,5,2,2,4,10.9706263738274,3,0,52
201107759,3,0,-1,0,1,0,0,1,2,2,4,11.5903586168668,3,0,52
201107760,4,1,0,0,1,0,0,5,2,2,4,10.1186392539208,2,0,52
201107761,4,1,0,0,1,0,0,5,2,2,4,9.33264649636015,1,0,52
201107762,4,1,0,0,1,0,0,5,3,3,4,10.7048465899704,2,0,52
201107763,4,1,0,0,1,0,0,4,2,3,4,10.5774773975544,2,0,52
201107764,5,1,1,1,1,0,0,3,3,2,5,8.8394216076206,1,0,52
201107765,4,1,0,0,1,1,0,3,2,2,3,10.1520019924571,2,0,52
201107766,4,1,0,0,1,0,0,5,2,3,4,8.88197518424887,1,0,52
201107767,4,1,0,0,1,1,0,2,1,1,4,8.31898612539206,1,0,52
201107768,5,1,1,1,0,1,0,3,1,2,4,8.98807143807263,1,0,52
201107769,3,0,-1,0,1,1,0,5,2,2,4,7.50714107972761,1,0,52
201107770,5,1,1,1,1,1,0,4,2,3,3,10.0971731668342,2,0,52
201107771,4,1,0,0,1,0,0,3,1,9,4,8.18896686364888,1,0,52
201107772,3,0,-1,0,1,0,0,3,3,2,,10.6115479758284,2,0,52
201107773,,,,,1,0,0,5,2,9,4,8.36660283278374,1,0,52
201107774,5,1,1,1,1,1,0,5,1,3,5,8.60904284504612,1,0,52
201107775,4,1,0,0,1,0,0,5,2,3,5,10.5621169827189,2,0,52
201107776,5,1,1,1,1,0,0,5,2,1,4,9.52886682772295,1,0,52
201107777,4,1,0,0,0,1,0,3,2,9,4,8.22443157322116,1,0,52
201107778,4,1,0,0,1,0,0,3,4,3,5,8.5173931714189,1,0,52
201107779,5,1,1,1,0,1,0,5,1,9,5,7.63578686139559,1,0,52
201107780,3,0,-1,0,1,1,0,5,2,2,4,8.11402544235676,1,0,52
201107781,4,1,0,0,1,0,0,2,1,1,4,9.65892882446643,1,0,52
201107782,4,1,0,0,1,1,0,3,2,9,4,9.84749904232727,1,0,52
201107783,4,1,0,0,0,1,0,5,2,2,2,0,1,0,52
201107784,4,1,0,0,0,1,0,5,2,2,4,9.31479047333265,1,0,52
201107785,3,0,-1,0,1,0,0,1,2,2,4,10.9551125040901,3,0,52
201107786,4,1,0,0,1,0,0,2,2,2,4,9.96650929895228,1,0,52
201107787,3,0,-1,0,1,0,0,3,2,2,5,10.1849377471114,2,0,52
201107788,4,1,0,0,2,0,1,3,2,3,4,8.78737298873188,1,0,52
201107789,3,0,-1,0,1,0,0,5,1,3,4,10.4498733517007,2,0,52
201107790,4,1,0,0,1,0,0,4,2,9,,9.25922576970599,1,0,52
201107791,4,1,0,0,1,0,0,3,2,2,2,10.3966887749484,2,0,52
201107792,4,1,0,0,1,1,0,3,2,2,3,8.26898820950666,1,0,52
201107793,5,1,1,1,1,0,0,5,2,2,5,10.3172845207638,2,0,52
201107794,4,1,0,0,1,0,0,2,2,2,4,10.6942377369148,2,0,52
201107795,4,1,0,0,0,1,0,3,2,2,4,9.8730798901147,1,0,52
201107796,5,1,1,1,2,1,1,4,1,3,5,9.88842467485908,1,0,52
201107797,4,1,0,0,1,1,0,3,1,2,4,8.7827830173932,1,0,52
201107798,2,0,-2,0,1,1,0,3,2,3,4,0,1,0,52
201107799,4,1,0,0,1,0,0,3,3,3,3,10.1808129567081,2,0,52
201107800,4,1,0,0,1,0,0,4,2,4,4,8.63070043220983,1,0,52
201107801,4,1,0,0,1,0,0,5,2,2,4,6.95749737087695,1,0,52
201107802,5,1,1,1,1,0,0,5,2,2,3,9.90353755128617,1,0,52
201107803,4,1,0,0,1,1,0,5,2,2,2,8.53326337159373,1,0,52
201107804,4,1,0,0,1,1,0,3,1,2,4,9.24965723435313,1,0,52
201107805,2,0,-2,0,1,1,0,5,1,3,2,10.4596975473367,2,0,52
201107806,5,1,1,1,1,0,0,2,1,2,4,8.17498453294309,1,0,52
201107807,4,1,0,0,1,0,0,1,2,2,4,9.94611591459175,1,0,52
201107808,4,1,0,0,1,0,0,5,2,2,3,10.1887040880481,2,0,52
201107809,4,1,0,0,1,0,0,3,2,2,4,10.7787776443766,2,0,52
201107810,4,1,0,0,1,0,0,5,1,9,4,9.65892882446643,1,0,52
201107811,4,1,0,0,1,1,0,2,2,3,4,10.6454487065059,2,0,52
201107812,5,1,1,1,1,1,0,3,1,3,5,9.78700991447743,1,0,52
201107813,5,1,1,1,0,1,0,5,1,2,4,9.28924396957165,1,0,52
201107814,4,1,0,0,1,0,0,3,2,3,4,9.44943600950432,1,0,52
201107815,5,1,1,1,1,1,0,5,1,3,5,9.0107912695156,1,0,52
201107816,,,,,1,0,0,5,2,2,4,9.63567346472181,1,0,52
201107817,4,1,0,0,1,0,0,5,2,2,4,8.53719187792293,1,0,52
201107818,5,1,1,1,1,0,0,4,2,2,5,10.3106512172799,2,0,52
201107819,4,1,0,0,0,1,0,2,3,9,4,9.42553239350277,1,0,52
201107820,4,1,0,0,2,0,1,4,2,2,2,10.8287578471909,2,0,52
201107821,4,1,0,0,1,0,0,5,2,3,4,8.89439598980643,1,0,52
201107822,4,1,0,0,2,0,1,5,1,2,5,10.440594769696,2,0,52
201107823,3,0,-1,0,1,0,0,5,2,2,4,10.6286419917311,2,0,52
201107824,3,0,-1,0,0,1,0,5,2,3,4,0,1,0,53
201107825,5,1,1,1,0,1,0,5,4,4,4,8.68626063253178,1,0,53
201107826,4,1,0,0,0,1,0,5,1,2,4,8.98105298590148,1,0,53
201107827,2,0,-2,0,0,0,0,5,2,4,2,8.59433940059289,1,0,53
201107828,2,0,-2,0,0,1,0,4,2,3,5,6.73459165997295,1,0,53
201107829,2,0,-2,0,1,0,0,5,3,4,4,10.8495506560773,2,0,53
201107830,1,0,-3,0,0,1,0,4,1,5,5,8.79739737401206,1,0,53
201107831,5,1,1,1,0,1,0,3,1,3,5,10.2064446987411,2,0,53
201107832,3,0,-1,0,1,0,0,2,3,3,3,8.35490952835879,1,0,53
201107833,4,1,0,0,1,1,0,5,2,3,4,8.59433940059289,1,0,53
201107834,3,0,-1,0,1,1,0,5,2,5,4,8.38045666784277,1,0,53
201107835,2,0,-2,0,1,1,0,4,2,2,4,8.88197518424887,1,0,53
201107836,3,0,-1,0,1,0,0,5,2,1,4,9.20943996673302,1,0,53
201107837,3,0,-1,0,0,1,0,5,2,1,4,9.44943600950432,1,0,53
201107838,3,0,-1,0,0,1,0,1,2,3,5,9.01103541014182,1,0,53
201107839,5,1,1,1,0,1,0,5,1,3,5,6.7286286130847,1,0,53
201107840,3,0,-1,0,1,1,0,5,1,2,4,10.4691138127682,2,0,53
201107841,3,0,-1,0,0,1,0,3,1,2,4,8.05864371221562,1,0,53
201107842,3,0,-1,0,1,0,0,5,1,1,5,9.01201137703641,1,0,53
201107843,3,0,-1,0,1,0,0,3,2,4,4,9.68911789777328,1,0,53
201107844,4,1,0,0,1,1,0,5,1,2,5,9.89556760047446,1,0,53
201107845,5,1,1,1,1,1,0,5,2,2,5,7.650168700845,1,0,53
201107846,4,1,0,0,0,1,0,5,1,3,5,9.07427138738686,1,0,53
201107847,5,1,1,1,0,1,0,5,2,2,5,9.97634032179461,1,0,53
201107848,4,1,0,0,0,0,0,5,1,1,,7.60140233458373,1,0,53
201107849,5,1,1,1,1,0,0,5,2,2,5,10.9991956280568,3,0,53
201107850,4,1,0,0,1,1,0,5,1,2,4,10.4038877701185,2,0,53
201107851,4,1,0,0,1,1,0,5,2,2,4,7.49609734517596,1,0,53
201107852,3,0,-1,0,1,1,0,5,1,1,4,9.16565676434954,1,0,53
201107853,4,1,0,0,1,0,0,3,2,2,1,8.2482674474469,1,0,53
201107854,4,1,0,0,1,0,0,3,2,2,4,11.2357746189755,3,0,53
201107855,4,1,0,0,1,0,0,4,1,2,4,0,1,0,53
201107856,4,1,0,0,0,1,0,5,2,2,3,9.13787720024247,1,0,53
201107857,4,1,0,0,1,1,0,3,2,2,2,9.28739400141847,1,0,53
201107858,4,1,0,0,2,2,1,1,2,3,4,10.875042683514,2,0,53
201107859,4,1,0,0,1,1,0,3,3,3,2,10.5066006103921,2,0,53
201107860,5,1,1,1,1,0,0,4,3,2,4,9.39274525863144,1,0,53
201107861,4,1,0,0,1,0,0,3,3,3,5,9.39773238558324,1,0,53
201107862,4,1,0,0,1,1,0,3,2,2,5,9.95232533461943,1,0,53
201107863,4,1,0,0,1,1,0,3,1,2,4,7.90875473878325,1,0,53
201107864,5,1,1,1,1,0,0,5,2,4,5,7.55013534248843,1,0,53
201107865,4,1,0,0,1,0,0,4,3,4,4,9.28739400141847,1,0,53
201107866,5,1,1,1,0,1,0,5,3,4,5,7.78364059622125,1,0,53
201107867,5,1,1,1,1,1,0,5,3,2,4,10.5631038023871,2,0,53
201107868,5,1,1,1,1,1,0,5,1,4,5,9.7435947672892,1,0,53
201107869,4,1,0,0,1,0,0,5,1,2,3,4.51085950651685,1,0,53
201107870,4,1,0,0,1,0,0,3,1,2,5,8.96966910379376,1,0,53
201107871,3,0,-1,0,1,0,0,3,1,3,3,9.41132011058867,1,0,53
201107872,4,1,0,0,1,1,0,4,1,2,4,9.98971111928475,1,0,53
201107873,3,0,-1,0,2,2,1,4,2,1,4,10.0276409659859,1,0,53
201107874,3,0,-1,0,1,1,0,3,3,3,3,4.33073334028633,1,0,53
201107875,4,1,0,0,0,1,0,5,1,2,5,8.52535975408263,1,0,53
201107876,4,1,0,0,1,2,0,4,1,2,5,9.60784051043005,1,0,53
201107877,4,1,0,0,1,1,0,3,3,2,3,9.71721821349408,1,0,53
201107878,4,1,0,0,1,0,0,4,2,5,4,9.74348452718683,1,0,53
201107879,4,1,0,0,0,1,0,5,1,4,5,8.71784570489492,1,0,53
201107880,4,1,0,0,0,1,0,5,1,1,4,8.82849412946665,1,0,53
201107881,5,1,1,1,1,1,0,4,2,3,5,9.00343919620784,1,0,53
201107882,3,0,-1,0,1,0,0,3,2,2,4,9.64218772135847,1,0,53
201107883,4,1,0,0,1,1,0,5,1,3,4,9.67224882350756,1,0,53
201107884,1,0,-3,0,0,1,0,5,1,2,4,8.45977592054629,1,0,53
201107885,4,1,0,0,0,1,0,5,1,1,5,9.84790010078,1,0,53
201107886,5,1,1,1,1,0,0,1,1,2,5,9.48804786328076,1,0,53
201107887,5,1,1,1,0,1,0,5,1,1,5,8.99974278983049,1,0,53
201107888,3,0,-1,0,1,1,0,3,3,1,5,10.4807875665759,2,0,53
201107889,5,1,1,1,1,0,0,4,2,3,4,7.40913644392013,1,0,53
201107890,4,1,0,0,1,0,0,5,2,3,4,9.75780246817281,1,0,53
201107891,4,1,0,0,0,0,0,4,1,2,5,9.93128509593363,1,0,53
201107892,3,0,-1,0,1,0,0,5,2,1,4,6.90875477931522,1,0,53
201107893,5,1,1,1,0,1,0,5,1,1,2,6.90875477931522,1,0,53
201107894,4,1,0,0,0,1,0,5,2,2,4,8.74846362994206,1,0,53
201107895,5,1,1,1,1,0,0,3,1,2,4,10.4829339785799,2,0,53
201107896,4,1,0,0,1,1,0,3,3,3,5,9.36742958721896,1,0,53
201107897,4,1,0,0,1,0,0,3,2,3,5,9.01201137703641,1,0,53
201107898,5,1,1,1,1,1,0,5,1,1,5,8.57565076098781,1,0,53
201107899,5,1,1,1,0,1,0,5,1,1,5,8.69968140098951,1,0,53
201107900,4,1,0,0,0,1,0,4,2,2,4,7.60140233458373,1,0,53
201107901,4,1,0,0,0,1,0,2,1,2,4,9.38857023586688,1,0,53
201107902,5,1,1,1,1,1,0,3,1,2,5,10.0032694310242,1,0,53
201107903,3,0,-1,0,0,1,0,5,1,3,4,0,1,0,53
201107904,5,1,1,1,1,1,0,5,3,2,5,10.0177532986645,1,0,53
201107905,1,0,-3,0,1,0,0,5,2,2,4,9.18098728978376,1,0,53
201107906,4,1,0,0,1,1,0,4,2,2,5,9.06843112579349,1,0,53
201107907,5,1,1,1,1,0,0,5,2,2,5,10.4926898815794,2,0,53
201107908,3,0,-1,0,1,0,0,1,1,2,3,8.57224939716432,1,0,53
201107909,4,1,0,0,0,0,0,5,2,2,4,9.60245002503719,1,0,53
201107910,4,1,0,0,1,0,0,3,2,3,3,10.1266711030504,2,0,53
201107911,4,1,0,0,1,0,0,5,2,3,3,9.69959500581403,1,0,53
201107912,5,1,1,1,1,0,0,3,2,2,4,10.4561859435673,2,0,53
201107913,5,1,1,1,0,1,0,2,1,2,4,10.2903007538278,2,0,53
201107914,3,0,-1,0,1,1,0,3,1,3,5,10.8805586293954,2,0,53
201107915,5,1,1,1,1,0,0,5,1,1,5,9.72142596194803,1,0,53
201107916,5,1,1,1,0,0,0,5,3,2,5,11.0219188082362,3,0,53
201107917,4,1,0,0,1,2,0,4,2,3,4,9.00466830157398,1,0,53
201107918,4,1,0,0,1,1,0,4,2,4,4,6.80350525760834,1,0,53
201107919,4,1,0,0,1,0,0,1,3,2,4,9.80592984894132,1,0,53
201107920,4,1,0,0,1,0,0,2,2,3,3,9.42553239350277,1,0,53
201107921,4,1,0,0,1,1,0,3,2,3,4,9.59226387150131,1,0,53
201107922,5,1,1,1,0,1,0,5,1,2,4,0,1,0,53
201107923,4,1,0,0,1,1,0,3,4,2,3,9.52522410185311,1,0,53
201107924,4,1,0,0,1,1,0,5,2,2,5,9.13787720024247,1,0,53
201107925,4,1,0,0,1,1,0,3,2,3,4,9.6210395448959,1,0,53
201107926,5,1,1,1,1,1,0,3,1,3,3,9.37254425185104,1,0,53
201107927,5,1,1,1,1,1,0,4,2,3,4,10.2435604418772,2,0,53
201107928,5,1,1,1,2,1,1,2,2,2,3,10.4202256630537,2,0,53
201107929,3,0,-1,0,1,1,0,2,5,2,4,9.07119324056602,1,0,53
201107930,2,0,-2,0,0,1,0,4,3,3,4,9.62977412931174,1,0,53
201107931,5,1,1,1,1,1,0,5,1,1,5,9.80133034265197,1,0,53
201107932,3,0,-1,0,1,1,0,3,2,3,4,8.96781308145001,1,0,53
201107933,4,1,0,0,1,0,0,2,3,3,5,9.5819728915479,1,0,53
201107934,5,1,1,1,1,1,0,4,2,2,5,9.48653167771247,1,0,53
201107935,2,0,-2,0,1,0,0,4,2,4,4,9.64775624131618,1,0,53
201107936,3,0,-1,0,0,1,0,3,3,3,4,9.10731426055174,1,0,53
201107937,5,1,1,1,1,0,0,3,1,2,4,11.07648269187,3,0,53
201107938,5,1,1,1,1,1,0,3,2,2,5,9.53032021072713,1,0,53
201107939,5,1,1,1,1,0,0,2,2,2,5,10.5983169111908,2,0,53
201107940,4,1,0,0,1,1,0,3,4,2,5,9.0095696715137,1,0,53
201107941,5,1,1,1,1,0,0,4,4,9,4,9.53633604555836,1,0,53
201107942,5,1,1,1,1,0,0,3,2,2,4,10.3536391782667,2,0,53
201107943,4,1,0,0,1,0,0,5,1,3,4,10.6242012608139,2,0,53
201107944,2,0,-2,0,1,1,0,4,2,2,4,9.80617658342462,1,0,53
201107945,5,1,1,1,1,1,0,5,1,1,5,10.4800875301634,2,0,53
201107946,4,1,0,0,1,0,0,3,2,2,3,10.8484969279921,2,0,53
201107947,4,1,0,0,1,2,0,5,2,2,3,10.6501991964258,2,0,53
201107948,5,1,1,1,1,1,0,5,1,2,5,5.88887795833288,1,0,53
201107949,4,1,0,0,1,0,0,1,5,2,5,7.74109909003537,1,0,53
201107950,4,1,0,0,1,1,0,5,2,3,4,7.63578686139559,1,0,53
201107951,2,0,-2,0,1,0,0,5,2,2,2,9.96415923206886,1,0,53
201107952,4,1,0,0,1,0,0,2,3,4,4,9.23999625688369,1,0,53
201107953,5,1,1,1,0,1,0,4,2,3,5,9.58096066309189,1,0,53
201107954,5,1,1,1,1,0,0,4,1,2,5,9.59770939581494,1,0,53
201107955,4,1,0,0,1,1,0,5,1,3,2,0,1,0,53
201107956,4,1,0,0,2,1,1,3,1,2,4,9.66846117931015,1,0,53
201107957,4,1,0,0,1,0,0,4,2,3,4,9.19469796177644,1,0,53
201107958,4,1,0,0,1,0,0,4,2,4,4,11.0078095514078,3,0,53
201107959,4,1,0,0,1,0,0,3,2,4,2,8.97474461272273,1,0,53
201107960,4,1,0,0,1,0,0,3,2,2,5,9.9259826303635,1,0,53
201107961,3,0,-1,0,1,1,0,5,1,3,5,5.70711026474888,1,0,53
201107962,1,0,-3,0,2,0,1,3,1,3,1,9.65509029374725,1,0,53
201107963,4,1,0,0,1,1,0,3,2,3,4,9.8255800636596,1,0,53
201107964,,,,,1,0,0,2,1,3,5,9.22335530905368,1,0,53
201107965,5,1,1,1,1,0,0,5,1,2,5,10.1519479118341,2,0,53
201107966,4,1,0,0,1,1,0,3,3,2,4,9.35970820362701,1,0,53
201107967,5,1,1,1,0,1,0,5,2,2,4,8.51338595307328,1,0,53
201107968,5,1,1,1,1,1,0,3,1,4,4,8.45765547870004,1,0,53
201107969,4,1,0,0,1,0,0,5,2,2,5,9.52813934333177,1,0,53
201107970,4,1,0,0,2,1,1,2,2,2,5,10.8027473592714,2,0,53
201107971,5,1,1,1,1,0,0,3,2,3,4,9.51421562432271,1,0,53
201107972,5,1,1,1,1,2,0,3,1,2,5,10.348205424566,2,0,53
201107973,4,1,0,0,1,1,0,4,2,3,5,9.47162713306843,1,0,53
201107974,4,1,0,0,1,1,0,3,3,2,3,9.09391890895893,1,0,53
201107975,4,1,0,0,1,1,0,5,2,2,4,8.21635833238616,1,0,53
201107976,4,1,0,0,1,0,0,5,1,3,4,0,1,0,53
201107977,2,0,-2,0,1,1,0,5,2,2,3,8.94760729438831,1,0,53
201107978,4,1,0,0,1,0,0,2,2,2,4,0,1,0,53
201107979,5,1,1,1,2,0,1,3,2,1,4,10.7362316652545,2,0,53
201107980,3,0,-1,0,1,0,0,3,3,3,3,9.92725290608639,1,0,53
201107981,3,0,-1,0,1,0,0,3,2,2,3,9.71842223507111,1,0,53
201107982,2,0,-2,0,1,1,0,5,2,2,4,8.63070043220983,1,0,53
201107983,4,1,0,0,1,0,0,3,2,2,4,10.0345596736298,2,0,53
201107984,5,1,1,1,0,1,0,5,2,9,3,7.7367436824535,1,0,53
201107985,5,1,1,1,1,1,0,5,1,9,3,6.79234442747081,1,0,53
201107986,5,1,1,1,1,2,0,5,1,1,5,8.21093973337902,1,0,53
201107987,5,1,1,1,1,0,0,5,1,3,5,8.3165447179294,1,0,53
201107988,4,1,0,0,1,0,0,5,4,2,4,8.91341571815747,1,0,53
201107989,4,1,0,0,3,1,1,3,2,5,4,,1,0,53
201107990,2,0,-2,0,1,0,0,5,2,2,4,10.4222755330624,2,0,53
201107991,4,1,0,0,1,0,0,4,2,2,4,8.98732181285013,1,0,53
201107992,5,1,1,1,0,0,0,5,2,2,3,8.34307787116938,1,0,53
201107993,4,1,0,0,2,0,1,5,2,2,5,10.0345596736298,2,0,53
201107994,5,1,1,1,1,1,0,5,2,2,4,8.34307787116938,1,0,53
201107995,4,1,0,0,0,1,0,5,1,2,4,9.61919971315236,1,0,53
201107996,4,1,0,0,1,1,0,2,3,3,3,10.3859445655017,2,0,53
201107997,5,1,1,1,1,1,0,5,2,3,3,10.711791928416,2,0,53
201107998,4,1,0,0,0,1,0,5,3,2,4,10.3089859934221,2,0,53
201107999,5,1,1,1,1,1,0,5,2,1,5,10.8154877651572,2,0,53
201108000,5,1,1,1,1,0,0,4,2,2,4,10.8988297317168,2,0,53
201108001,4,1,0,0,2,1,1,1,2,4,4,9.50680873170858,1,0,53
201108002,4,1,0,0,1,2,0,5,2,2,5,0,1,0,53
201108003,4,1,0,0,2,1,1,5,2,2,4,9.10420177591451,1,0,53
201108004,4,1,0,0,2,1,1,5,3,2,5,9.54688403461792,1,0,53
201108005,5,1,1,1,1,0,0,4,2,2,5,9.33264649636015,1,0,53
201108006,4,1,0,0,1,0,0,3,2,2,4,11.2515298562043,3,0,53
201108007,4,1,0,0,0,0,0,1,1,3,5,9.21044036697652,1,0,53
201108008,4,1,0,0,2,0,1,5,1,4,3,10.7831350467114,2,0,53
201108009,4,1,0,0,1,1,0,5,1,3,3,10.4020665382964,2,0,53
201108010,2,0,-2,0,2,1,1,3,2,4,4,9.10509096125709,1,0,53
201108011,5,1,1,1,2,1,1,2,1,3,4,11.3233744950793,3,0,53
201108012,3,0,-1,0,2,0,1,3,3,3,4,10.922352923114,3,0,53
201108013,5,1,1,1,2,1,1,3,3,3,5,10.3957723525969,2,0,53
201108014,4,1,0,0,2,1,1,3,2,3,2,11.393303845623,3,0,53
201108015,5,1,1,1,1,1,0,1,2,2,5,10.2219776466299,2,0,53
201108016,4,1,0,0,2,1,1,3,2,2,4,10.8206778796531,2,0,53
201108017,4,1,0,0,2,0,1,3,2,2,4,11.362114203075,3,0,53
201108018,4,1,0,0,2,1,1,3,2,2,4,10.4178369604757,2,0,53
201108019,4,1,0,0,1,0,0,5,2,2,4,10.9584597519784,3,0,53
201108020,4,1,0,0,1,1,0,4,1,2,4,9.96979014179019,1,0,53
201108021,4,1,0,0,3,1,1,3,3,2,4,3.8286413964891,1,0,53
201108022,4,1,0,0,2,0,1,5,1,2,3,9.58335115653074,1,0,53
201108023,4,1,0,0,1,1,0,5,1,2,3,10.027959280047,1,0,53
201108024,5,1,1,1,1,0,0,5,1,1,5,10.2292237926068,2,1,53
201108025,4,1,0,0,3,1,1,1,2,2,4,11.6932868988528,3,1,53
201108026,5,1,1,1,2,0,1,3,4,2,4,11.5536450542472,3,1,53
201108027,4,1,0,0,3,1,1,3,2,2,5,11.8593712376209,3,1,53
201108028,4,1,0,0,3,1,1,3,2,2,4,10.9151066458675,3,1,53
201108029,2,0,-2,0,1,1,0,5,1,1,1,10.23081092276,2,1,53
201108030,1,0,-3,0,0,1,0,5,3,9,1,0,1,1,53
201108031,3,0,-1,0,2,1,1,3,3,3,2,10.9900441289235,3,1,53
201108032,5,1,1,1,1,1,0,4,1,2,4,10.4913019948302,2,1,53
201108033,5,1,1,1,1,0,0,5,3,3,3,9.41743583886879,1,1,53
201108034,4,1,0,0,2,1,1,2,3,2,5,9.2687036152731,1,1,53
201108035,5,1,1,1,2,1,1,4,2,2,5,11.3882235489681,3,1,53
201108036,3,0,-1,0,3,1,1,4,2,4,5,9.53249633228804,1,1,53
201108037,4,1,0,0,2,1,1,3,2,2,4,8.63070043220983,1,1,53
201108038,4,1,0,0,1,1,0,3,2,3,3,9.64865981695529,1,1,53
201108039,5,1,1,1,2,1,1,5,4,2,5,10.4042931430198,2,1,53
201108040,4,1,0,0,1,0,0,5,2,3,5,9.48804786328076,1,1,53
201108041,4,1,0,0,2,1,1,5,1,1,3,7.98989937494294,1,1,53
201108042,4,1,0,0,3,2,1,3,2,1,3,11.0429378355965,3,1,53
201108043,4,1,0,0,1,0,0,5,2,1,4,8.00670084544037,1,1,53
201108044,4,1,0,0,1,0,0,5,2,2,4,10.6041315615227,2,1,53
201108045,5,1,1,1,1,0,0,4,2,3,5,9.55400099583723,1,1,53
201108046,4,1,0,0,0,0,0,3,2,2,5,9.88140069728279,1,1,53
201108047,2,0,-2,0,1,1,0,5,2,2,4,10.3997374648497,2,1,53
201108048,3,0,-1,0,2,0,1,5,2,3,4,10.9726460881323,3,1,53
201108049,4,1,0,0,0,1,0,4,2,3,5,10.6310603141111,2,0,53
201108050,4,1,0,0,2,0,1,3,1,2,4,11.8008899975264,3,0,53
201108051,4,1,0,0,1,0,0,4,2,3,3,10.7854692143654,2,0,53
201108052,5,1,1,1,1,1,0,4,1,2,2,9.83606487621869,1,0,53
201108053,4,1,0,0,1,1,0,5,4,3,5,9.50233811849557,1,0,53
201108054,4,1,0,0,1,0,0,3,1,2,4,10.4627376486144,2,0,53
201108055,4,1,0,0,1,1,0,5,2,2,5,9.58286305881325,1,0,53
201108056,4,1,0,0,1,1,0,4,2,2,3,10.524628397111,2,0,53
201108057,3,0,-1,0,1,0,0,5,2,3,3,10.6549272258476,2,0,53
201108058,4,1,0,0,1,0,0,4,2,3,4,8.41205487329293,1,0,53
201108059,5,1,1,1,1,0,0,5,2,3,5,8.11999382772511,1,0,53
201108060,4,1,0,0,2,1,1,3,3,2,4,10.1290681318838,2,0,53
201108061,4,1,0,0,1,0,0,5,2,3,3,9.06137621883622,1,0,53
201108062,5,1,1,1,1,1,0,2,3,2,5,11.4425687173984,3,0,53
201108063,5,1,1,1,2,1,1,1,2,2,5,10.1902066614873,2,0,53
201108064,3,0,-1,0,1,1,0,3,1,3,4,7.91971976092458,1,0,53
201108065,4,1,0,0,1,0,0,3,2,2,4,9.92333919823873,1,0,53
201108066,4,1,0,0,1,1,0,3,1,2,4,9.20039104112251,1,0,53
201108067,4,1,0,0,1,1,0,3,1,2,4,10.6858125117421,2,0,53
201108068,4,1,0,0,2,1,1,1,1,2,5,9.42931250061689,1,0,53
201108069,2,0,-2,0,1,1,0,3,1,3,3,10.4103352749329,2,0,61
201108070,4,1,0,0,1,0,0,5,1,2,4,10.6288840873116,2,0,61
201108071,4,1,0,0,1,0,0,5,9,2,5,9.31298720893633,1,0,61
201108072,5,1,1,1,1,1,0,5,2,2,4,10.7683629431016,2,0,61
201108073,5,1,1,1,1,0,0,5,1,3,5,10.4142162184769,2,0,61
201108074,5,1,1,1,1,0,0,5,3,2,4,9.54473903165049,1,0,61
201108075,5,1,1,1,1,1,0,5,1,3,3,10.4747793296807,2,0,61
201108076,4,1,0,0,1,0,0,1,1,9,4,10.5703164247782,2,0,61
201108077,5,1,1,1,1,1,0,1,1,5,5,11.0543918034237,3,0,61
201108078,5,1,1,1,1,0,0,3,2,3,5,8.21635833238616,1,0,61
201108079,3,0,-1,0,1,0,0,5,4,2,4,10.3941195968128,2,0,61
201108080,4,1,0,0,1,0,0,5,3,2,4,10.7122914646303,2,0,61
201108081,5,1,1,1,2,1,1,5,3,2,5,10.5223204596156,2,0,61
201108082,4,1,0,0,1,0,0,5,1,2,4,8.60538720215215,1,0,61
201108083,2,0,-2,0,0,1,0,,4,4,4,9.51051903575725,1,0,61
201108084,4,1,0,0,1,1,0,5,2,2,4,10.2646872443463,2,0,61
201108085,4,1,0,0,1,1,0,5,2,2,4,10.3320505063347,2,0,61
201108086,4,1,0,0,1,0,0,4,2,2,4,10.3932126649312,2,0,61
201108087,4,1,0,0,1,0,0,4,1,2,4,9.11591979635669,1,0,61
201108088,5,1,1,1,1,0,0,5,1,2,4,10.3828534684838,2,0,61
201108089,5,1,1,1,1,1,0,5,1,2,5,9.44785947315554,1,0,61
201108090,5,1,1,1,0,1,0,4,2,1,5,10.5448413136668,2,0,61
201108091,3,0,-1,0,1,0,0,5,2,1,,10.7209160535353,2,0,61
201108092,5,1,1,1,2,2,1,4,2,2,5,10.3727409003912,2,0,61
201108093,4,1,0,0,1,0,0,5,2,2,4,9.93587305976362,1,0,61
201108094,5,1,1,1,0,0,0,3,1,2,5,10.3649912311138,2,0,61
